Time	Displacement	BinCount	Variance	Velocity	Label
601	48.559	17	2.00562	-0.001	471194582318786
602	48.554	17	2.04281	-0.005	471194582318786
603	48.565	17	1.96539	0.011	471194582318786
604	48.574	17	2.01731	0.009	471194582318786
605	48.598	17	1.92909	0.024	471194582318786
606	48.609	17	1.89898	0.011	471194582318786
607	48.603	17	1.88239	-0.006	471194582318786
608	48.607	17	1.90225	0.004	471194582318786
609	48.632	16	1.85811	0.025	471194582318786
610	48.642	16	1.81407	0.01	471194582318786
611	48.655	16	1.77594	0.013	471194582318786
612	48.668	16	1.75834	0.013	471194582318786
613	48.682	16	1.70525	0.014	471194582318786
614	48.682	15	1.69466	0	471194582318786
615	48.698	14	1.59305	0.016	471194582318786
616	48.702	14	1.63346	0.004	471194582318786
617	48.715	14	1.57727	0.013	471194582318786
618	48.734	14	1.50905	0.019	471194582318786
619	48.737	14	1.51223	0.003	471194582318786
620	48.742	14	1.45239	0.005	471194582318786
621	48.754	14	1.47461	0.012	471194582318786
622	48.766	14	1.49674	0.012	471194582318786
623	48.753	14	1.48391	-0.013	471194582318786
624	48.773	14	1.4302	0.02	471194582318786
625	48.769	14	1.42008	-0.004	471194582318786
626	48.774	14	1.41029	0.005	471194582318786
627	48.772	14	1.41245	-0.002	471194582318786
628	48.785	14	1.34342	0.013	471194582318786
629	48.784	14	1.34214	-0.001	471194582318786
630	48.793	14	1.35468	0.009	471194582318786
631	48.795	14	1.34721	0.002	471194582318786
632	48.798	14	1.37266	0.003	471194582318786
633	48.806	13	1.31163	0.008	471194582318786
634	48.817	13	1.20769	0.011	471194582318786
635	48.817	13	1.30289	0	471194582318786
636	48.828	13	1.24355	0.011	471194582318786
637	48.833	13	1.25144	0.005	471194582318786
638	48.844	13	1.25923	0.011	471194582318786
639	48.86	13	1.18127	0.016	471194582318786
640	48.854	12	1.12725	-0.006	471194582318786
641	48.865	13	1.12596	0.011	471194582318786
642	48.873	13	1.0497	0.008	471194582318786
643	48.872	13	1.13693	-0.001	471194582318786
644	48.872	13	1.15828	0	471194582318786
645	48.871	13	1.07905	-0.001	471194582318786
646	48.877	13	1.09035	0.006	471194582318786
647	48.877	13	1.06154	0	471194582318786
648	48.881	12	1.08942	0.004	471194582318786
649	48.885	12	1.07274	0.004	471194582318786
650	48.879	12	1.0846	-0.006	471194582318786
651	48.884	12	1.11469	0.005	471194582318786
652	48.889	12	1.08429	0.005	471194582318786
653	48.889	12	0.986752	0	471194582318786
654	48.899	11	1.00638	0.01	471194582318786
655	48.899	11	1.0004	0	471194582318786
656	48.9	11	0.976217	0.001	471194582318786
657	48.907	11	0.92377	0.007	471194582318786
658	48.911	11	0.906134	0.004	471194582318786
659	48.912	11	0.901807	0.001	471194582318786
660	48.918	10	0.824182	0.006	471194582318786
661	48.926	9	0.90417	0.008	471194582318786
662	48.935	10	0.801732	0.009	471194582318786
663	48.932	10	0.773548	-0.003	471194582318786
664	48.936	9	0.766097	0.004	471194582318786
665	48.94	9	0.728972	0.004	471194582318786
666	48.945	8	0.771994	0.005	471194582318786
667	48.95	7	0.693181	0.005	471194582318786
668	48.956	7	0.617304	0.006	471194582318786
669	48.956	7	0.626948	0	471194582318786
670	48.954	7	0.599069	-0.002	471194582318786
671	48.957	7	0.584081	0.003	471194582318786
672	48.956	7	0.698616	-0.001	471194582318786
673	48.956	6	0.677543	0	471194582318786
674	48.959	6	0.487154	0.003	471194582318786
675	48.958	6	0.570295	-0.001	471194582318786
676	48.961	6	0.552702	0.003	471194582318786
677	48.959	6	0.598598	-0.002	471194582318786
678	48.967	6	0.522409	0.008	471194582318786
679	48.97	6	0.482804	0.003	471194582318786
680	48.97	6	0.592537	0	471194582318786
681	48.966	6	0.652567	-0.004	471194582318786
682	48.97	6	0.548726	0.004	471194582318786
683	48.973	6	0.54797	0.003	471194582318786
684	48.973	6	0.63267	0	471194582318786
685	48.978	6	0.462078	0.005	471194582318786
686	48.979	6	0.680852	0.001	471194582318786
687	48.981	6	0.634538	0.002	471194582318786
688	48.983	6	0.606392	0.002	471194582318786
689	48.987	6	0.561098	0.004	471194582318786
690	48.987	6	0.541139	0	471194582318786
691	48.989	6	0.464628	0.002	471194582318786
692	48.989	6	0.567344	0	471194582318786
693	48.988	6	0.572587	-0.001	471194582318786
694	48.987	6	0.607315	-0.001	471194582318786
695	48.99	5	0.573498	0.003	471194582318786
696	48.993	5	0.542172	0.003	471194582318786
697	48.994	5	0.379426	0.001	471194582318786
698	48.993	5	0.542172	-0.001	471194582318786
699	48.994	4	0.490881	0.001	471194582318786
700	48.995	5	0.448302	0.001	471194582318786
701	48.996	5	0.384687	0.001	471194582318786
702	48.995	4	0.493938	-0.001	471194582318786
703	48.994	4	0.466866	-0.001	471194582318786
704	48.996	4	0.356348	0.002	471194582318786
705	48.997	3	0.317791	0.001	471194582318786
706	48.997	3	0.330138	0	471194582318786
707	48.997	3	0.42189	0	471194582318786
708	48.997	3	0.378142	0	471194582318786
709	48.997	3	0.452759	0	471194582318786
710	48.998	2	0.35916	0.001	471194582318786
711	48.998	2	0.364686	0	471194582318786
712	48.999	2	0.223605	0.001	471194582318786
713	48.999	2	0.264573	0	471194582318786
714	48.999	2	0.264573	0	471194582318786
715	48.999	2	0.232377	0	471194582318786
716	48.999	2	0.223605	0	471194582318786
717	48.998	2	0.32557	-0.001	471194582318786
718	48.998	2	0.35916	0	471194582318786
719	48.998	2	0.35916	0	471194582318786
720	48.999	2	0.232377	0.001	471194582318786
721	48.998	2	0.35916	-0.001	471194582318786
722	48.998	2	0.380783	0	471194582318786
723	48.999	2	0.223605	0.001	471194582318786
724	48.999	2	0.232377	0	471194582318786
725	48.999	2	0.223605	0	471194582318786
726	48.998	2	0.375494	-0.001	471194582318786
727	48.999	2	0.24083	0.001	471194582318786
728	48.999	2	0.223605	0	471194582318786
729	48.998	2	0.380783	-0.001	471194582318786
730	48.999	2	0.264573	0.001	471194582318786
731	48.999	2	0.277487	0	471194582318786
732	48.999	2	0.298327	0	471194582318786
733	49	1	0	0.001	471194582318786
