Time	Displacement	BinCount	Variance	Velocity	Label
482	98.76	15	4.03143	0.01	1093480131402113
483	98.77	14	3.87132	0.01	1093480131402113
484	98.77	14	4.03325	0	1093480131402113
485	98.78	13	4.04247	0.01	1093480131402113
486	98.79	12	3.80341	0.01	1093480131402113
487	98.79	12	3.72504	0	1093480131402113
488	98.8	10	3.38526	0.01	1093480131402113
489	98.81	10	3.23634	0.01	1093480131402113
490	98.81	10	3.374	0	1093480131402113
491	98.82	9	2.98624	0.01	1093480131402113
492	98.82	9	3.07857	0	1093480131402113
493	98.83	8	2.68162	0.01	1093480131402113
494	98.83	8	2.726	0	1093480131402113
495	98.83	7	2.73516	0	1093480131402113
496	98.83	7	2.9208	0	1093480131402113
497	98.85	6	2.26219	0.02	1093480131402113
498	98.85	5	2.45917	0	1093480131402113
499	98.85	5	2.57439	0	1093480131402113
500	98.86	4	2.16111	0.01	1093480131402113
501	98.86	4	2.28919	0	1093480131402113
502	98.87	4	1.85286	0.01	1093480131402113
503	98.87	4	1.90607	0	1093480131402113
504	98.87	4	2.03546	0	1093480131402113
505	98.88	3	1.48849	0.01	1093480131402113
506	98.88	3	1.56704	0	1093480131402113
507	98.88	3	1.66601	0	1093480131402113
508	98.88	3	1.64791	0	1093480131402113
509	98.88	3	1.71336	0	1093480131402113
510	98.88	3	1.65396	0	1093480131402113
511	98.88	3	1.68392	0	1093480131402113
512	98.88	3	1.71919	0	1093480131402113
513	98.88	3	1.78762	0	1093480131402113
514	98.88	3	1.79878	0	1093480131402113
515	98.88	3	1.81538	0	1093480131402113
516	98.88	3	1.85623	0	1093480131402113
517	98.88	3	1.88298	0	1093480131402113
518	98.88	3	1.93018	0	1093480131402113
519	98.88	3	1.95591	0	1093480131402113
520	98.88	3	1.96611	0	1093480131402113
521	98.89	3	1.4553	0.01	1093480131402113
522	98.89	3	1.4553	0	1093480131402113
523	98.89	3	1.48253	0	1093480131402113
524	98.89	3	1.55496	0	1093480131402113
525	98.89	3	1.6149	0	1093480131402113
526	98.89	3	1.63948	0	1093480131402113
527	98.89	3	1.72566	0	1093480131402113
528	98.89	3	1.75439	0	1093480131402113
529	98.89	3	1.80773	0	1093480131402113
530	98.89	3	1.86759	0	1093480131402113
531	98.89	3	1.87294	0	1093480131402113
532	98.89	3	1.88359	0	1093480131402113
533	98.89	3	1.94111	0	1093480131402113
534	98.91	3	nan	0.02	1093480131402113
535	98.91	3	nan	0	1093480131402113
536	98.91	3	0.227816	0	1093480131402113
537	98.91	3	0.460326	0	1093480131402113
538	98.9	3	1.22474	-0.01	1093480131402113
539	98.89	3	1.93078	-0.01	1093480131402113
540	98.89	3	1.97684	0	1093480131402113
541	98.89	3	1.98945	0	1093480131402113
542	98.89	3	2.0169	0	1093480131402113
543	98.89	3	2.05132	0	1093480131402113
544	98.9	2	1.5906	0.01	1093480131402113
545	98.91	3	0.970515	0.01	1093480131402113
546	98.91	3	1.0686	0	1093480131402113
547	98.91	3	1.10991	0	1093480131402113
548	98.91	3	1.17979	0	1093480131402113
549	98.91	3	1.26566	0	1093480131402113
550	98.91	3	1.37182	0	1093480131402113
551	98.91	3	1.42194	0	1093480131402113
552	98.92	3	0.391918	0.01	1093480131402113
553	98.92	3	0.503587	0	1093480131402113
554	98.92	3	0.25219	0	1093480131402113
555	98.92	3	0.378946	0	1093480131402113
556	98.92	3	0.577581	0	1093480131402113
557	98.92	3	0.658483	0	1093480131402113
558	98.91	3	1.60371	-0.01	1093480131402113
559	98.91	3	1.62231	0	1093480131402113
560	98.91	3	1.65285	0	1093480131402113
561	98.91	3	1.70643	0	1093480131402113
562	98.91	3	1.75838	0	1093480131402113
563	98.92	3	1.19315	0.01	1093480131402113
564	98.92	3	1.22621	0	1093480131402113
565	98.93	3	nan	0.01	1093480131402113
566	98.93	3	0.0714143	0	1093480131402113
567	98.93	3	0.587452	0	1093480131402113
568	98.93	3	0.809382	0	1093480131402113
569	98.93	3	0.868965	0	1093480131402113
570	98.93	3	1.00255	0	1093480131402113
571	98.93	3	1.06071	0	1093480131402113
572	98.92	3	1.81483	-0.01	1093480131402113
573	98.92	3	1.87446	0	1093480131402113
574	98.93	3	1.31343	0.01	1093480131402113
575	98.94	3	nan	0.01	1093480131402113
576	98.94	3	0.341174	0	1093480131402113
577	98.94	3	0.395474	0	1093480131402113
578	98.94	3	0.544426	0	1093480131402113
579	98.94	3	0.629603	0	1093480131402113
580	98.94	3	0.711618	0	1093480131402113
581	98.94	3	0.791454	0	1093480131402113
582	98.94	3	0.897998	0	1093480131402113
583	98.94	3	0.972831	0	1093480131402113
584	98.94	3	1.06132	0	1093480131402113
585	98.94	3	1.12534	0	1093480131402113
